id,relid,year,active_year,code_status,type_of_violence,conflict_dset_id,conflict_new_id,conflict_name,dyad_dset_id,dyad_new_id,dyad_name,side_a_dset_id,side_a_new_id,side_a,side_b_dset_id,side_b_new_id,side_b,number_of_sources,source_article,source_office,source_date,source_headline,source_original,where_prec,where_coordinates,where_description,adm_1,adm_2,latitude,longitude,geom_wkt,priogrid_gid,country,country_id,region,event_clarity,date_prec,date_start,date_end,deaths_a,deaths_b,deaths_civilians,deaths_unknown,best,high,low,gwnoa,gwnob
615628,MYA-2026-1-11387-1,2026,false,Clear,1,223,223,Myanmar (Burma): Arakan,11387,11387,Government of Myanmar (Burma) - ULA,144,144,Government of Myanmar (Burma),3051,3051,ULA,1,"""AAPP,2026-02-17,Daily Briefing in Relation to the Military Coup""",AAPP,2026-02-17,Daily Briefing in Relation to the Military Coup,AAPP,2,Kyauk Ka Lay village,"between Zin Chaung Kone Bwe Village and Kyauk Ka Lay Village, Kyaukpyu Township",Rakhine state,Kyaukpyu district,19.176470,93.595940,POINT (93.59594 19.17647),157508,Myanmar (Burma),775,Asia,1,1,2026-01-30 00:00:00.000,2026-01-30 00:00:00.000,0,0,1,0,1,1,1,775,
615734,MYA-2026-1-16759-23,2026,true,Clear,1,222,222,Myanmar (Burma): Government,16759,16759,Government of Myanmar (Burma) - NUG,144,144,Government of Myanmar (Burma),8060,8060,NUG,1,"""AAPP,2026-02-17,Daily Briefing in Relation to the Military Coup""",AAPP,2026-02-17,Daily Briefing in Relation to the Military Coup,AAPP,5,Kanbalu township,"Me Thei Village, Kanbalu Township",Sagaing region,Shwebo district,23.304259,95.707707,POINT (95.707707 23.304259),163272,Myanmar (Burma),775,Asia,1,1,2026-01-02 00:00:00.000,2026-01-02 00:00:00.000,0,0,3,0,3,3,3,775,
615736,MYA-2026-1-16759-24,2026,true,Clear,1,222,222,Myanmar (Burma): Government,16759,16759,Government of Myanmar (Burma) - NUG,144,144,Government of Myanmar (Burma),8060,8060,NUG,1,"""AAPP,2026-02-17,Daily Briefing in Relation to the Military Coup""",AAPP,2026-02-17,Daily Briefing in Relation to the Military Coup,AAPP,5,Monywa township,"Nyaung Pin Village, Monywa Township",Sagaing region,Monywa district,22.147711,95.190864,POINT (95.190864 22.147711),161831,Myanmar (Burma),775,Asia,1,1,2026-01-02 00:00:00.000,2026-01-02 00:00:00.000,0,0,2,0,2,2,2,775,
615755,MYA-2026-1-16759-26,2026,true,Check dyad,1,222,222,Myanmar (Burma): Government,16759,16759,Government of Myanmar (Burma) - NUG,144,144,Government of Myanmar (Burma),8060,8060,NUG,1,"""AAPP,2026-02-17,Daily Briefing in Relation to the Military Coup""",AAPP,2026-02-17,Daily Briefing in Relation to the Military Coup,AAPP,1,Wainggyun village,"Waing Kyun Village, Shwegyin Township",Bago region,Bago district,18.005880,96.816500,POINT (96.8165 18.00588),156074,Myanmar (Burma),775,Asia,1,1,2026-01-02 00:00:00.000,2026-01-02 00:00:00.000,0,0,1,0,1,1,1,775,
613485,MYA-2026-1-16759-10,2026,true,Clear,1,222,222,Myanmar (Burma): Government,16759,16759,Government of Myanmar (Burma) - NUG,144,144,Government of Myanmar (Burma),8060,8060,NUG,1,"""Mizzima News,2026-01-24,Five resistance fighters killed in Myanmar junta airstrike on NUG office""",Mizzima News,2026-01-24,Five resistance fighters killed in Myanmar junta airstrike on NUG office,Mizzima,2,Maw Luu village,near Ywar Shay village in Mawlu,Sagaing region,Katha district,24.469064,96.181698,POINT (96.181698 24.469064),164713,Myanmar (Burma),775,Asia,1,1,2026-01-02 00:00:00.000,2026-01-02 00:00:00.000,0,0,1,0,1,1,1,775,
615730,MYA-2026-1-16759-21,2026,true,Clear,1,222,222,Myanmar (Burma): Government,16759,16759,Government of Myanmar (Burma) - NUG,144,144,Government of Myanmar (Burma),8060,8060,NUG,1,"""AAPP,2026-02-17,Daily Briefing in Relation to the Military Coup""",AAPP,2026-02-17,Daily Briefing in Relation to the Military Coup,AAPP,5,Salingyi township,"on a rural hospital in Ma Taunt Ta Village, Salingyi Township",Sagaing region,Monywa district,21.965060,95.030610,POINT (95.03061 21.96506),161111,Myanmar (Burma),775,Asia,1,1,2026-01-04 00:00:00.000,2026-01-04 00:00:00.000,0,0,1,0,1,1,1,775,
615731,MYA-2026-1-16759-22,2026,true,Clear,1,222,222,Myanmar (Burma): Government,16759,16759,Government of Myanmar (Burma) - NUG,144,144,Government of Myanmar (Burma),8060,8060,NUG,1,"""AAPP,2026-02-17,Daily Briefing in Relation to the Military Coup""",AAPP,2026-02-17,Daily Briefing in Relation to the Military Coup,AAPP,5,Hakha township,Hakha Township,Chin state,Hakha district,22.404221,93.800123,POINT (93.800123 22.404221),161828,Myanmar (Burma),775,Asia,1,1,2026-01-05 00:00:00.000,2026-01-05 00:00:00.000,0,0,4,0,4,4,4,775,
615757,MYA-2026-1-16759-27,2026,true,Clear,1,222,222,Myanmar (Burma): Government,16759,16759,Government of Myanmar (Burma) - NUG,144,144,Government of Myanmar (Burma),8060,8060,NUG,1,"""AAPP,2026-02-17,Daily Briefing in Relation to the Military Coup""",AAPP,2026-02-17,Daily Briefing in Relation to the Military Coup,AAPP,1,Nabet village,"Na Bet Village, Myaung Township",Sagaing region,Sagaing district,21.767320,95.353650,POINT (95.35365 21.76732),161111,Myanmar (Burma),775,Asia,1,1,2026-01-05 00:00:00.000,2026-01-05 00:00:00.000,0,0,1,0,1,1,1,775,
612315,MYA-2026-1-16759-1,2026,true,Clear,1,222,222,Myanmar (Burma): Government,16759,16759,Government of Myanmar (Burma) - NUG,144,144,Government of Myanmar (Burma),8060,8060,NUG,2,"""Mizzima News,2026-01-08,Myanmar junta airstrike on Khin-U IDP camp kills three civilians and injures ten"";""AAPP,2026-02-17,Daily Briefing in Relation to the Military Coup""",Mizzima News;AAPP,2026-01-08;2026-02-17,Myanmar junta airstrike on Khin-U IDP camp kills three civilians and injures ten;Daily Briefing in Relation to the Military Coup,Khin-U Township People’s Administration,1,Kongyi village,"oil storage yard near the Kongyi Village School, Khin-U Township",Sagaing region,Shwebo district,22.737210,95.807600,POINT (95.8076 22.73721),162552,Myanmar (Burma),775,Asia,1,1,2026-01-05 00:00:00.000,2026-01-05 00:00:00.000,0,0,3,0,3,3,3,775,
612318,MYA-2026-1-16759-2,2026,true,Clear,1,222,222,Myanmar (Burma): Government,16759,16759,Government of Myanmar (Burma) - NUG,144,144,Government of Myanmar (Burma),8060,8060,NUG,2,"""Mizzima News,2026-01-08,Infant and three women killed as Myanmar junta drops 300-pound bombs on non-conflict villages in Wetlet Township"";""AAPP,2026-02-17,Daily Briefing in Relation to the Military Coup""",Mizzima News;AAPP,2026-01-08;2026-02-17,Infant and three women killed as Myanmar junta drops 300-pound bombs on non-conflict villages in Wetlet Township;Daily Briefing in Relation to the Military Coup,Wetlet Informational Network,1,Paukkan village,"Pauk Kan Station village, Wetlet Township",Sagaing region,Shwebo district,22.237990,95.875020,POINT (95.87502 22.23799),161832,Myanmar (Burma),775,Asia,1,1,2026-01-06 00:00:00.000,2026-01-06 00:00:00.000,0,0,4,0,4,4,4,775,
612314,MYA-2026-1-16759-0,2026,true,Clear,1,222,222,Myanmar (Burma): Government,16759,16759,Government of Myanmar (Burma) - NUG,144,144,Government of Myanmar (Burma),8060,8060,NUG,2,"""Mizzima News,2026-01-09,Teen girl killed and multiple people injured in nighttime airstrike on Myaing Township village"";""AAPP,2026-02-17,Daily Briefing in Relation to the Military Coup""",Mizzima News;AAPP,2026-01-09;2026-02-17,Teen girl killed and multiple people injured in nighttime airstrike on Myaing Township village;Daily Briefing in Relation to the Military Coup,a local,1,Kyetmauk village,"Kyatmauk village, approximately six miles north of Myaing town",Magway region,Pakokku district,21.699320,94.826720,POINT (94.82672 21.69932),161110,Myanmar (Burma),775,Asia,1,1,2026-01-06 00:00:00.000,2026-01-06 00:00:00.000,0,0,1,0,1,1,1,775,
612333,MYA-2026-1-16759-3,2026,true,Clear,1,222,222,Myanmar (Burma): Government,16759,16759,Government of Myanmar (Burma) - NUG,144,144,Government of Myanmar (Burma),8060,8060,NUG,1,"""Mizzima News,2026-01-10,One dead, monks wounded as Myanmar junta launches relentless aerial campaign across Gangaw District""",Mizzima News,2026-01-10,"One dead, monks wounded as Myanmar junta launches relentless aerial campaign across Gangaw District",Yaw Ah Lin Tan group,5,Htilin township,Htilin Township,Magway region,Gangaw district,21.791044,94.184035,POINT (94.184035 21.791044),161109,Myanmar (Burma),775,Asia,1,1,2026-01-07 00:00:00.000,2026-01-07 00:00:00.000,0,0,1,0,1,1,1,775,
615717,MYA-2026-1-16759-20,2026,true,Clear,1,222,222,Myanmar (Burma): Government,16759,16759,Government of Myanmar (Burma) - NUG,144,144,Government of Myanmar (Burma),8060,8060,NUG,1,"""AAPP,2026-02-17,Daily Briefing in Relation to the Military Coup""",AAPP,2026-02-17,Daily Briefing in Relation to the Military Coup,AAPP,5,Minhla township,"near Shwe Chaung Village, Minhla Township",Magway region,Thayet district,19.690687,94.786213,POINT (94.786213 19.690687),158230,Myanmar (Burma),775,Asia,1,1,2026-01-09 00:00:00.000,2026-01-09 00:00:00.000,0,0,3,0,3,3,3,775,
615715,MYA-2026-1-16759-19,2026,true,Clear,1,222,222,Myanmar (Burma): Government,16759,16759,Government of Myanmar (Burma) - NUG,144,144,Government of Myanmar (Burma),8060,8060,NUG,1,"""AAPP,2026-02-17,Daily Briefing in Relation to the Military Coup""",AAPP,2026-02-17,Daily Briefing in Relation to the Military Coup,AAPP,5,Seikphyu township,"Gyoke Chaung Lay Village, Seikphyu Township",Magway region,Pakokku district,21.039865,94.637926,POINT (94.637926 21.039865),160390,Myanmar (Burma),775,Asia,1,1,2026-01-10 00:00:00.000,2026-01-10 00:00:00.000,0,0,1,0,1,1,1,775,
615710,MYA-2026-1-16759-18,2026,true,Clear,1,222,222,Myanmar (Burma): Government,16759,16759,Government of Myanmar (Burma) - NUG,144,144,Government of Myanmar (Burma),8060,8060,NUG,1,"""AAPP,2026-02-17,Daily Briefing in Relation to the Military Coup""",AAPP,2026-02-17,Daily Briefing in Relation to the Military Coup,AAPP,5,Salingyi township,"War Tan Village, Salingyi Township",Sagaing region,Monywa district,21.965060,95.030610,POINT (95.03061 21.96506),161111,Myanmar (Burma),775,Asia,1,1,2026-01-11 00:00:00.000,2026-01-11 00:00:00.000,0,0,1,0,1,1,1,775,
612579,MYA-2026-1-16759-4,2026,true,Check dyad,1,222,222,Myanmar (Burma): Government,16759,16759,Government of Myanmar (Burma) - NUG,144,144,Government of Myanmar (Burma),8060,8060,NUG,2,"""Mizzima News,2026-01-11,Myanmar resistance attacks on administration office targets force polling closures, disrupt elections across Bago region"";""Mizzima News,2026-01-15,Resistance attacks disrupt Myanmar junta’s phase two elections, multiple casualties reported""",Mizzima News;Mizzima News,2026-01-11;2026-01-15,"Myanmar resistance attacks on administration office targets force polling closures, disrupt elections across Bago region;Resistance attacks disrupt Myanmar junta’s phase two elections, multiple casualties reported",Chairman of the Taungoo District Election Commission,5,Tantabin township,Htantabin Township General Administration office,Bago region,Taungoo district,18.807718,96.488567,POINT (96.488567 18.807718),156793,Myanmar (Burma),775,Asia,1,1,2026-01-11 00:00:00.000,2026-01-11 00:00:00.000,2,0,0,0,2,2,2,775,
612593,MYA-2026-1-16759-5,2026,true,Clear,1,222,222,Myanmar (Burma): Government,16759,16759,Government of Myanmar (Burma) - NUG,144,144,Government of Myanmar (Burma),8060,8060,NUG,1,"""Mizzima News,2026-01-15,Resistance forces ambush Myanmar junta convoy transporting ballot boxes in Magway Region""",Mizzima News,2026-01-15,Resistance forces ambush Myanmar junta convoy transporting ballot boxes in Magway Region,the news and information officer for Thayet District Battalion 4,2,Mindon town,"near Thaphankai village, on the road ""from Mindon to Thayet"" Mindon Township",Magway region,Thayet district,19.350054,94.734764,POINT (94.734764 19.350054),157510,Myanmar (Burma),775,Asia,1,1,2026-01-12 00:00:00.000,2026-01-12 00:00:00.000,0,0,0,0,0,4,0,775,
615709,MYA-2026-1-16759-17,2026,true,Clear,1,222,222,Myanmar (Burma): Government,16759,16759,Government of Myanmar (Burma) - NUG,144,144,Government of Myanmar (Burma),8060,8060,NUG,1,"""AAPP,2026-02-17,Daily Briefing in Relation to the Military Coup""",AAPP,2026-02-17,Daily Briefing in Relation to the Military Coup,AAPP,5,Ye-U township,"Pin Sein Khin Village, Ye-U Township",Sagaing region,Shwebo district,22.850291,95.104417,POINT (95.104417 22.850291),162551,Myanmar (Burma),775,Asia,1,1,2026-01-13 00:00:00.000,2026-01-13 00:00:00.000,0,0,1,0,1,1,1,775,
615688,MYA-2026-1-16759-14,2026,true,Clear,1,222,222,Myanmar (Burma): Government,16759,16759,Government of Myanmar (Burma) - NUG,144,144,Government of Myanmar (Burma),8060,8060,NUG,1,"""AAPP,2026-02-17,Daily Briefing in Relation to the Military Coup""",AAPP,2026-02-17,Daily Briefing in Relation to the Military Coup,AAPP,5,Nyaunglebin township,"Zee Phyu Khin Village, Nyaunglebin Township",Bago region,Bago district,17.892067,96.755961,POINT (96.755961 17.892067),155354,Myanmar (Burma),775,Asia,1,1,2026-01-13 00:00:00.000,2026-01-13 00:00:00.000,0,0,1,0,1,1,1,775,
615707,MYA-2026-1-16759-16,2026,true,Clear,1,222,222,Myanmar (Burma): Government,16759,16759,Government of Myanmar (Burma) - NUG,144,144,Government of Myanmar (Burma),8060,8060,NUG,1,"""AAPP,2026-02-17,Daily Briefing in Relation to the Military Coup""",AAPP,2026-02-17,Daily Briefing in Relation to the Military Coup,AAPP,5,Kyauktaga township,"Hpa Yar Gyi Kone Village, Kyauktaga Township",Bago region,Bago district,18.188670,96.349580,POINT (96.34958 18.18867),156073,Myanmar (Burma),775,Asia,1,1,2026-01-14 00:00:00.000,2026-01-14 00:00:00.000,0,0,2,0,2,2,2,775,
615691,MYA-2026-1-16759-15,2026,true,Clear,1,222,222,Myanmar (Burma): Government,16759,16759,Government of Myanmar (Burma) - NUG,144,144,Government of Myanmar (Burma),8060,8060,NUG,1,"""AAPP,2026-02-17,Daily Briefing in Relation to the Military Coup""",AAPP,2026-02-17,Daily Briefing in Relation to the Military Coup,AAPP,5,Wetlet township,"Yae Lel Maw Village, Wetlet Township",Sagaing region,Shwebo district,22.301326,95.766639,POINT (95.766639 22.301326),161832,Myanmar (Burma),775,Asia,1,1,2026-01-15 00:00:00.000,2026-01-15 00:00:00.000,0,0,3,0,3,3,3,775,
613478,MYA-2026-1-16759-8,2026,true,Clear,1,222,222,Myanmar (Burma): Government,16759,16759,Government of Myanmar (Burma) - NUG,144,144,Government of Myanmar (Burma),8060,8060,NUG,2,"""Mizzima News,2026-01-24,Two killed, including a child, many injured in Myanmar junta attacks in Salin Township"";""AAPP,2026-02-17,Daily Briefing in Relation to the Military Coup""",Mizzima News;AAPP,2026-01-24;2026-02-17,"Two killed, including a child, many injured in Myanmar junta attacks in Salin Township;Daily Briefing in Relation to the Military Coup",People’s Brotherhood-Salin group,5,Salin township,"Kyauk Khe Kone Village, Salin Township",Magway region,Minbu district,20.680078,94.527363,POINT (94.527363 20.680078),159670,Myanmar (Burma),775,Asia,2,2,2026-01-17 00:00:00.000,2026-01-20 00:00:00.000,0,0,2,0,2,2,2,775,
615748,MYA-2026-1-16759-25,2026,true,Clear,1,222,222,Myanmar (Burma): Government,16759,16759,Government of Myanmar (Burma) - NUG,144,144,Government of Myanmar (Burma),8060,8060,NUG,1,"""AAPP,2026-02-17,Daily Briefing in Relation to the Military Coup""",AAPP,2026-02-17,Daily Briefing in Relation to the Military Coup,AAPP,1,Pyangya village,"Pyan Kya Village, Tabayin Township",Sagaing region,Shwebo district,22.618520,95.266750,POINT (95.26675 22.61852),162551,Myanmar (Burma),775,Asia,1,1,2026-01-19 00:00:00.000,2026-01-19 00:00:00.000,0,0,1,0,1,1,1,775,
615650,MYA-2026-1-16759-13,2026,true,Clear,1,222,222,Myanmar (Burma): Government,16759,16759,Government of Myanmar (Burma) - NUG,144,144,Government of Myanmar (Burma),8060,8060,NUG,1,"""AAPP,2026-02-17,Daily Briefing in Relation to the Military Coup""",AAPP,2026-02-17,Daily Briefing in Relation to the Military Coup,AAPP,5,Saw township,"Lel Gyi Aint Village, Saw Township",Magway region,Pakokku district,21.222425,94.214580,POINT (94.21458 21.222425),160389,Myanmar (Burma),775,Asia,1,1,2026-01-20 00:00:00.000,2026-01-20 00:00:00.000,0,0,1,0,1,1,1,775,
613480,MYA-2026-1-16759-9,2026,true,Clear,1,222,222,Myanmar (Burma): Government,16759,16759,Government of Myanmar (Burma) - NUG,144,144,Government of Myanmar (Burma),8060,8060,NUG,1,"""Mizzima News,2026-01-24,Five resistance fighters killed in Myanmar junta airstrike on NUG office""",Mizzima News,2026-01-24,Five resistance fighters killed in Myanmar junta airstrike on NUG office,a local,2,Maw Luu village,Man Hae village in Mawlu area of Indaw Township,Sagaing region,Katha district,24.469064,96.181698,POINT (96.181698 24.469064),164713,Myanmar (Burma),775,Asia,1,1,2026-01-21 00:00:00.000,2026-01-21 00:00:00.000,0,5,0,0,5,5,5,775,
613491,MYA-2026-1-16759-11,2026,true,Clear,1,222,222,Myanmar (Burma): Government,16759,16759,Government of Myanmar (Burma) - NUG,144,144,Government of Myanmar (Burma),8060,8060,NUG,2,"""Mizzima News,2026-01-25,Five killed as Myanmar junta airstrike targets wedding preparation in Aunglan township"";""AAPP,2026-02-17,Daily Briefing in Relation to the Military Coup""",Mizzima News;AAPP,2026-01-25;2026-02-17,Five killed as Myanmar junta airstrike targets wedding preparation in Aunglan township;Daily Briefing in Relation to the Military Coup,an official from Aunglan Community Group,5,Aunglan township,"Tat Kone Village, Aunglan township",Magway region,Magway district,19.270435,95.439712,POINT (95.439712 19.270435),157511,Myanmar (Burma),775,Asia,1,1,2026-01-22 00:00:00.000,2026-01-22 00:00:00.000,0,0,6,0,6,6,6,775,
615634,MYA-2026-1-16759-12,2026,true,Clear,1,222,222,Myanmar (Burma): Government,16759,16759,Government of Myanmar (Burma) - NUG,144,144,Government of Myanmar (Burma),8060,8060,NUG,1,"""AAPP,2026-02-17,Daily Briefing in Relation to the Military Coup""",AAPP,2026-02-17,Daily Briefing in Relation to the Military Coup,AAPP,5,Shwebo township,"Ngar Pi Oe Village, Shwebo Township",Sagaing region,Shwebo district,22.577867,95.806672,POINT (95.806672 22.577867),162552,Myanmar (Burma),775,Asia,1,1,2026-01-26 00:00:00.000,2026-01-26 00:00:00.000,0,0,3,0,3,3,3,775,
613472,MYA-2026-1-16759-7,2026,true,Clear,1,222,222,Myanmar (Burma): Government,16759,16759,Government of Myanmar (Burma) - NUG,144,144,Government of Myanmar (Burma),8060,8060,NUG,2,"""Mizzima News,2026-02-01,One-month-old infant among eight family members killed in devastating 500-pound bombing of Leybo village"";""AAPP,2026-02-17,Daily Briefing in Relation to the Military Coup""",Mizzima News;AAPP,2026-02-01;2026-02-17,One-month-old infant among eight family members killed in devastating 500-pound bombing of Leybo village;Daily Briefing in Relation to the Military Coup,a local,5,Indaw township,Leybo (Lay Bo) Village Indaw Township,Sagaing region,Katha district,24.235603,96.063987,POINT (96.063987 24.235603),164713,Myanmar (Burma),775,Asia,1,1,2026-01-29 00:00:00.000,2026-01-29 00:00:00.000,0,0,9,0,9,9,9,775,
613082,NIR-2026-1-1-XXX436-2,2026,false,Check dyad,1,XXX436,118,XXX436,1-XXX436,235,XXX436 - XXX436,XXX436,3713,XXX436,XXX436,3713,XXX436,2,"""Sahel Intelligence,2026-01-15,Niger : L’armée annonce la neutralisation de 70 terroristes en une semaine"";""BBC Monitoring News Alert,2026-01-15,Niger army ‘kills 50 militants’ in various operations
CR 	Source: L'Enqueteur, Niamey, in French 15 Jan 26""",Sahel Intelligence;BBC Monitoring News Alert,2026-01-15;2026-01-15,"Niger : L’armée annonce la neutralisation de 70 terroristes en une semaine;Niger army ‘kills 50 militants’ in various operations
CR 	Source: L'Enqueteur, Niamey, in French 15 Jan 26",army's weekly bulletin,6,Niger,"",,,16.000000,8.000000,POINT (8 16),153017,Niger,436,Africa,1,3,2026-01-05 00:00:00.000,2026-01-11 00:00:00.000,0,0,0,0,0,1,0,,
613050,NIR-2026-1-1-XXX436-1,2026,false,Check dyad,1,XXX436,118,XXX436,1-XXX436,235,XXX436 - XXX436,XXX436,3713,XXX436,XXX436,3713,XXX436,1,"""@hamid_gade,2026-01-27,Niger-Tillabéri""",@hamid_gade,2026-01-27,Niger-Tillabéri,"",2,Farié village,"between Guidare and Koutoume, about 20 kilometers from Farié, coming from Samira in the Tillabéri region",Tillabéri region,Tillabéri department,13.794290,1.636220,POINT (1.63622 13.79429),149404,Niger,436,Africa,1,1,2026-01-25 00:00:00.000,2026-01-25 00:00:00.000,2,0,0,0,2,2,2,,
613056,NIR-2026-3-923-0,2026,false,Check vague or biased source,3,75,456,Government of Niger - Civilians,75,923,Government of Niger - Civilians,75,75,Government of Niger,9999,1,Civilians,1,"""AfricanPerceptions.org,2026-01-31,« Le sang de l’innocence dans les sables de Bartchawal »Tuerie du Cheikh Ahmed Mounir Al-Souki et de son compagnon (les Martyres) – Que Dieu leur fasse miséricorde""",AfricanPerceptions.org,2026-01-31,« Le sang de l’innocence dans les sables de Bartchawal »Tuerie du Cheikh Ahmed Mounir Al-Souki et de son compagnon (les Martyres) – Que Dieu leur fasse miséricorde,"",2,Barkiawal Béri village,"Bartchawal area, not far from Hamdallaye",Tillabéri region,Kollo department,13.543600,2.311300,POINT (2.3113 13.5436),149405,Niger,436,Africa,1,1,2026-01-29 00:00:00.000,2026-01-29 00:00:00.000,0,0,2,0,2,2,0,436,
612573,AFG-2026-3-973-17,2026,true,Check dyad,3,234,506,IS - Civilians,234,973,IS - Civilians,234,234,IS,9999,1,Civilians,5,"""Zagazola,2026-01-20,At least 31 killed in Yatakala attack in Niger Republic"";""@Intelligency225,2026-01-20,#NIGER #Tillaberi"";""@Wamaps_news,2026-01-20,Niger"";""@hamid_gade,2026-01-19,Niger"";""Agence France Presse,2026-01-20,Suspected jihadist attack kills 31 civilians in Niger: local sources""",Zagazola;@Intelligency225;@Wamaps_news;@hamid_gade;Agence France Presse,2026-01-20;2026-01-20;2026-01-20;2026-01-19;2026-01-20,At least 31 killed in Yatakala attack in Niger Republic;#NIGER #Tillaberi;Niger;Niger;Suspected jihadist attack kills 31 civilians in Niger: local sources,local student union,1,Yatakala town,"Yatakala, Tillaberi Region",Tillabéri region,Tera department,14.791257,0.376654,POINT (0.3766538 14.7912566),150841,Niger,436,Africa,1,1,2026-01-18 00:00:00.000,2026-01-18 00:00:00.000,0,0,31,0,31,31,31,,
610037,NIR-2026-3-3-XXX436-0,2026,false,Check dyad,3,XXX436,4377,XXX436 - Civilians,XXX436,4983,XXX436 - Civilians,XXX436,3713,XXX436,9999,1,Civilians,1,"""@hamid_gade,2026-01-04,Niger-Diffa""",@hamid_gade,2026-01-04,Niger-Diffa,"",3,Nguigmi department,"between Kablewa and N’Guigmi, Diffa region",Diffa region,Nguigmi department,16.000000,13.500000,POINT (13.5 16),153028,Niger,436,Africa,1,1,2026-01-03 00:00:00.000,2026-01-03 00:00:00.000,0,0,5,0,5,5,5,,
611757,NIR-2026-3-3-XXX436-1,2026,false,Check dyad,3,XXX436,4377,XXX436 - Civilians,XXX436,4983,XXX436 - Civilians,XXX436,3713,XXX436,9999,1,Civilians,1,"""@BrantPhilip_,2026-01-13,In a quite significant development""",@BrantPhilip_,2026-01-13,In a quite significant development,"",3,Tchin Tabaradene department,Tchin-Tabaradene area,Tahoua region,Tchin Tabaradene department,16.840000,5.100000,POINT (5.1 16.84),153731,Niger,436,Africa,1,2,2026-01-10 00:00:00.000,2026-01-13 00:00:00.000,0,0,1,0,1,1,1,,
609674,NIR-2026-1-14668-7,2026,false,Check vague or biased source,1,13639,13639,Niger: Islamic State,14668,14668,Government of Niger - IS,75,75,Government of Niger,234,234,IS,3,"""@BrantPhilip_,2026-01-07,JNIM condemns the Nigerien Air Force"";""BBC Monitoring News Alert,2026-01-08,Niger army kills civilians in ‘botched operations’ in south-west
CR 	Source: Radio France Internationale (RFI) website, Paris, in French 8 Jan 26"";""Human Rights Watch,2026-02-09,Niger: Military Drone Strike Kills 17 Civilians""",@BrantPhilip_;BBC Monitoring News Alert;Human Rights Watch,2026-01-07;2026-01-08;2026-02-09,"JNIM condemns the Nigerien Air Force;Niger army kills civilians in ‘botched operations’ in south-west
CR 	Source: Radio France Internationale (RFI) website, Paris, in French 8 Jan 26;Niger: Military Drone Strike Kills 17 Civilians",JNIM; HRW,1,Kokoloukou village,Kokoloko market,Tillabéri region,Say department,13.266800,1.028410,POINT (1.02841 13.2668),148683,Niger,436,Africa,1,1,2026-01-06 00:00:00.000,2026-01-06 00:00:00.000,0,3,17,0,20,20,20,436,
609677,NIR-2026-1-14668-0,2026,false,Check type of violence,1,13639,13639,Niger: Islamic State,14668,14668,Government of Niger - IS,75,75,Government of Niger,234,234,IS,4,"""@BrantPhilip_,2026-01-07,IS-Sahel reportedly attacked a position of the pro-government militias "";""@ighazer,2026-01-08,#Insécurité"";""Crisis Watch,2026-02-04,Niger January 2026"";""BBC Monitoring News Alert,2026-01-09,IS claims killing seven militiamen in Niger
CR 	Source: Telegram messaging service in Arabic 1927 GMT 8 Jan 26""",@BrantPhilip_;@ighazer;Crisis Watch;BBC Monitoring News Alert,2026-01-07;2026-01-08;2026-02-04;2026-01-09,"IS-Sahel reportedly attacked a position of the pro-government militias ;#Insécurité;Niger January 2026;IS claims killing seven militiamen in Niger
CR 	Source: Telegram messaging service in Arabic 1927 GMT 8 Jan 26",local sources,1,Mamassey village,"Mamassey village, Mehanna commune, north of Tera, Tillaberi region",Tillabéri region,Tera department,14.472302,1.082169,POINT (1.0821694 14.472302),150123,Niger,436,Africa,1,1,2026-01-06 00:00:00.000,2026-01-06 00:00:00.000,24,0,0,0,24,24,23,436,
610043,NIR-2026-1-14668-1,2026,false,Check type of violence,1,13639,13639,Niger: Islamic State,14668,14668,Government of Niger - IS,75,75,Government of Niger,234,234,IS,3,"""@ighazer,2026-01-09,#Niger"";""@BrantPhilip_,2026-01-09,A new attack by IS-Sahel"";""Crisis Watch,2026-02-04,Niger January 2026""",@ighazer;@BrantPhilip_;Crisis Watch,2026-01-09;2026-01-09;2026-02-04,#Niger;A new attack by IS-Sahel;Niger January 2026,local sources,1,Dangala village,"Diambala village, Sakoira commune",Tillabéri region,Tillabéri department,14.315247,1.300801,POINT (1.3008013 14.3152476),150123,Niger,436,Africa,1,1,2026-01-08 00:00:00.000,2026-01-08 00:00:00.000,7,0,0,0,7,7,7,436,
